start_height,end_height,orphan_len,total_orphans_on_run,total_qubic_orphans_on_run,length_qubic_run,qubic_start_height,qubic_end_height,orphan_start_time,orphan_end_time,qubic_start_time,qubic_end_time
3489601,3489601,1,0,0,2,3489601,3489602,2025-08-31 06:12:22+00:00,2025-08-31 06:12:22+00:00,2025-08-31 06:07:47+00:00,2025-08-31 06:08:04+00:00
3489617,3489625,9,0,0,12,3489617,3489628,2025-08-31 06:51:50+00:00,2025-08-31 07:12:25+00:00,2025-08-31 06:45:21+00:00,2025-08-31 07:11:02+00:00
3489630,3489630,1,0,0,2,3489630,3489631,2025-08-31 07:20:59+00:00,2025-08-31 07:20:59+00:00,2025-08-31 07:17:17+00:00,2025-08-31 07:19:42+00:00
3489642,3489642,1,0,0,2,3489642,3489643,2025-08-31 07:51:25+00:00,2025-08-31 07:51:25+00:00,2025-08-31 07:47:27+00:00,2025-08-31 07:51:26+00:00
3489661,3489661,1,0,0,2,3489661,3489662,2025-08-31 08:25:56+00:00,2025-08-31 08:25:56+00:00,2025-08-31 08:20:12+00:00,2025-08-31 08:26:11+00:00
3489664,3489664,1,0,0,2,3489664,3489665,2025-08-31 08:36:36+00:00,2025-08-31 08:36:36+00:00,2025-08-31 08:34:05+00:00,2025-08-31 08:36:19+00:00
3489666,3489666,1,0,0,2,3489666,3489667,2025-08-31 08:38:02+00:00,2025-08-31 08:38:02+00:00,2025-08-31 08:39:06+00:00,2025-08-31 08:45:30+00:00
3489668,3489668,1,0,0,2,3489668,3489669,2025-08-31 08:49:38+00:00,2025-08-31 08:49:38+00:00,2025-08-31 08:47:35+00:00,2025-08-31 08:48:40+00:00
3489671,3489671,1,0,0,2,3489671,3489672,2025-08-31 08:51:28+00:00,2025-08-31 08:51:28+00:00,2025-08-31 08:52:15+00:00,2025-08-31 08:54:57+00:00
3489676,3489676,1,0,0,2,3489676,3489677,2025-08-31 09:03:40+00:00,2025-08-31 09:03:40+00:00,2025-08-31 09:00:15+00:00,2025-08-31 09:00:40+00:00
3489678,3489678,1,0,0,2,3489678,3489679,2025-08-31 09:07:13+00:00,2025-08-31 09:07:13+00:00,2025-08-31 09:05:54+00:00,2025-08-31 09:09:27+00:00
3489681,3489681,1,0,0,2,3489681,3489682,2025-08-31 09:11:08+00:00,2025-08-31 09:11:08+00:00,2025-08-31 09:11:26+00:00,2025-08-31 09:18:31+00:00
3489688,3489688,1,0,0,2,3489688,3489689,2025-08-31 09:27:29+00:00,2025-08-31 09:27:29+00:00,2025-08-31 09:25:47+00:00,2025-08-31 09:26:30+00:00
3489690,3489690,1,0,0,2,3489690,3489691,2025-08-31 09:31:56+00:00,2025-08-31 09:31:56+00:00,2025-08-31 09:30:03+00:00,2025-08-31 09:32:05+00:00
3489718,3489719,2,0,0,2,3489718,3489719,2025-08-31 10:46:45+00:00,2025-08-31 10:47:33+00:00,2025-08-31 10:43:12+00:00,2025-08-31 10:45:03+00:00
3489721,3489721,1,0,0,2,3489721,3489722,2025-08-31 10:53:33+00:00,2025-08-31 10:53:33+00:00,2025-08-31 10:50:13+00:00,2025-08-31 10:53:31+00:00
3489724,3489724,1,0,0,2,3489724,3489725,2025-08-31 10:56:44+00:00,2025-08-31 10:56:44+00:00,2025-08-31 10:56:25+00:00,2025-08-31 10:59:54+00:00
3489730,3489730,1,0,0,2,3489730,3489731,2025-08-31 11:05:50+00:00,2025-08-31 11:05:50+00:00,2025-08-31 11:02:40+00:00,2025-08-31 11:04:31+00:00
3489737,3489737,1,0,0,2,3489737,3489738,2025-08-31 11:19:54+00:00,2025-08-31 11:19:54+00:00,2025-08-31 11:16:10+00:00,2025-08-31 11:18:55+00:00
3489743,3489743,1,0,0,2,3489743,3489744,2025-08-31 11:31:36+00:00,2025-08-31 11:31:36+00:00,2025-08-31 11:26:37+00:00,2025-08-31 11:30:09+00:00
3489750,3489750,1,0,0,2,3489750,3489751,2025-08-31 11:38:34+00:00,2025-08-31 11:38:34+00:00,2025-08-31 11:38:37+00:00,2025-08-31 11:38:50+00:00
3489762,3489762,1,0,0,2,3489762,3489763,2025-08-31 12:02:08+00:00,2025-08-31 12:02:08+00:00,2025-08-31 11:55:35+00:00,2025-08-31 11:59:29+00:00
3489772,3489773,2,0,0,3,3489772,3489774,2025-08-31 12:27:09+00:00,2025-08-31 12:28:16+00:00,2025-08-31 12:22:27+00:00,2025-08-31 12:26:40+00:00
3489775,3489775,1,0,0,2,3489775,3489776,2025-08-31 12:29:53+00:00,2025-08-31 12:29:53+00:00,2025-08-31 12:29:28+00:00,2025-08-31 12:29:51+00:00
3489777,3489777,1,0,0,2,3489777,3489778,2025-08-31 12:34:12+00:00,2025-08-31 12:34:12+00:00,2025-08-31 12:33:00+00:00,2025-08-31 12:34:04+00:00
3489780,3489780,1,0,0,2,3489780,3489781,2025-08-31 12:35:31+00:00,2025-08-31 12:35:31+00:00,2025-08-31 12:35:52+00:00,2025-08-31 12:36:57+00:00
3489784,3489784,1,0,0,2,3489784,3489785,2025-08-31 12:46:23+00:00,2025-08-31 12:46:23+00:00,2025-08-31 12:45:16+00:00,2025-08-31 12:46:21+00:00
3489805,3489805,1,0,0,2,3489805,3489806,2025-08-31 13:27:40+00:00,2025-08-31 13:27:40+00:00,2025-08-31 13:27:24+00:00,2025-08-31 13:28:18+00:00
3489815,3489815,1,0,0,2,3489815,3489816,2025-08-31 13:38:06+00:00,2025-08-31 13:38:06+00:00,2025-08-31 13:37:02+00:00,2025-08-31 13:40:55+00:00
3489819,3489820,2,0,0,3,3489819,3489821,2025-08-31 13:48:19+00:00,2025-08-31 13:58:11+00:00,2025-08-31 13:51:54+00:00,2025-08-31 13:54:17+00:00
3489883,3489883,1,0,0,2,3489883,3489884,2025-08-31 15:43:27+00:00,2025-08-31 15:43:27+00:00,2025-08-31 15:43:28+00:00,2025-08-31 15:44:08+00:00
3489888,3489888,1,0,0,2,3489888,3489889,2025-08-31 15:57:08+00:00,2025-08-31 15:57:08+00:00,2025-08-31 15:57:06+00:00,2025-08-31 15:59:10+00:00
3490226,3490226,1,0,0,2,3490226,3490227,2025-09-01 01:43:47+00:00,2025-09-01 01:43:47+00:00,2025-09-01 01:43:45+00:00,2025-09-01 01:45:52+00:00
3490230,3490230,1,0,0,2,3490230,3490231,2025-09-01 01:51:58+00:00,2025-09-01 01:51:58+00:00,2025-09-01 01:52:05+00:00,2025-09-01 01:54:47+00:00
3490614,3490614,1,0,0,2,3490614,3490615,2025-09-01 14:01:59+00:00,2025-09-01 14:01:59+00:00,2025-09-01 13:57:27+00:00,2025-09-01 13:57:41+00:00
3490621,3490621,1,0,0,2,3490621,3490622,2025-09-01 14:15:57+00:00,2025-09-01 14:15:57+00:00,2025-09-01 14:11:50+00:00,2025-09-01 14:12:51+00:00
3490631,3490631,1,0,0,2,3490631,3490632,2025-09-01 14:31:11+00:00,2025-09-01 14:31:11+00:00,2025-09-01 14:30:44+00:00,2025-09-01 14:35:54+00:00
3490646,3490646,1,0,0,2,3490646,3490647,2025-09-01 14:54:22+00:00,2025-09-01 14:54:22+00:00,2025-09-01 14:51:25+00:00,2025-09-01 14:56:02+00:00
3490659,3490659,1,0,0,2,3490659,3490660,2025-09-01 15:14:32+00:00,2025-09-01 15:14:32+00:00,2025-09-01 15:12:08+00:00,2025-09-01 15:15:27+00:00
3490664,3490664,1,0,0,2,3490664,3490665,2025-09-01 15:22:12+00:00,2025-09-01 15:22:12+00:00,2025-09-01 15:19:19+00:00,2025-09-01 15:20:21+00:00
3490671,3490671,1,0,0,2,3490671,3490672,2025-09-01 15:40:51+00:00,2025-09-01 15:40:51+00:00,2025-09-01 15:39:34+00:00,2025-09-01 15:42:13+00:00
3490673,3490677,5,0,0,8,3490673,3490680,2025-09-01 15:45:24+00:00,2025-09-01 15:55:25+00:00,2025-09-01 15:44:30+00:00,2025-09-01 15:56:25+00:00
3490732,3490732,1,0,0,2,3490732,3490733,2025-09-01 17:32:00+00:00,2025-09-01 17:32:00+00:00,2025-09-01 17:31:55+00:00,2025-09-01 17:32:20+00:00
3490740,3490740,1,0,0,2,3490740,3490741,2025-09-01 17:48:34+00:00,2025-09-01 17:48:34+00:00,2025-09-01 17:47:09+00:00,2025-09-01 17:47:59+00:00
3490749,3490749,1,0,0,2,3490749,3490750,2025-09-01 18:05:32+00:00,2025-09-01 18:05:32+00:00,2025-09-01 17:57:08+00:00,2025-09-01 18:11:02+00:00
3490756,3490756,1,0,0,2,3490756,3490757,2025-09-01 18:19:43+00:00,2025-09-01 18:19:43+00:00,2025-09-01 18:18:53+00:00,2025-09-01 18:22:59+00:00
3490800,3490805,6,0,0,8,3490800,3490807,2025-09-01 19:38:59+00:00,2025-09-01 19:58:57+00:00,2025-09-01 19:35:32+00:00,2025-09-01 19:50:45+00:00
3490811,3490813,3,0,0,5,3490811,3490815,2025-09-01 20:03:26+00:00,2025-09-01 20:17:09+00:00,2025-09-01 20:03:09+00:00,2025-09-01 20:16:21+00:00
3490818,3490818,1,0,0,2,3490818,3490819,2025-09-01 20:24:17+00:00,2025-09-01 20:24:17+00:00,2025-09-01 20:22:09+00:00,2025-09-01 20:22:27+00:00
3490820,3490821,2,0,0,3,3490820,3490822,2025-09-01 20:26:32+00:00,2025-09-01 20:30:42+00:00,2025-09-01 20:25:09+00:00,2025-09-01 20:27:01+00:00
3490826,3490826,1,0,0,2,3490826,3490827,2025-09-01 20:36:02+00:00,2025-09-01 20:36:02+00:00,2025-09-01 20:41:07+00:00,2025-09-01 20:41:45+00:00
3490832,3490832,1,0,0,2,3490832,3490833,2025-09-01 20:53:26+00:00,2025-09-01 20:53:26+00:00,2025-09-01 20:51:32+00:00,2025-09-01 20:51:46+00:00
3490848,3490848,1,0,0,2,3490848,3490849,2025-09-01 21:18:34+00:00,2025-09-01 21:18:34+00:00,2025-09-01 21:17:22+00:00,2025-09-01 21:19:08+00:00
3490853,3490853,1,0,0,4,3490853,3490856,2025-09-01 21:30:00+00:00,2025-09-01 21:30:00+00:00,2025-09-01 21:27:59+00:00,2025-09-01 21:37:00+00:00
3490861,3490861,1,0,0,2,3490861,3490862,2025-09-01 21:50:13+00:00,2025-09-01 21:50:13+00:00,2025-09-01 21:49:19+00:00,2025-09-01 21:52:52+00:00
3490868,3490870,3,0,0,5,3490868,3490872,2025-09-01 22:00:02+00:00,2025-09-01 22:06:32+00:00,2025-09-01 21:57:25+00:00,2025-09-01 22:02:49+00:00
3490873,3490879,7,0,0,9,3490873,3490881,2025-09-01 22:13:16+00:00,2025-09-01 22:39:04+00:00,2025-09-01 22:08:09+00:00,2025-09-01 22:38:33+00:00
3490882,3490882,1,0,0,2,3490882,3490883,2025-09-01 22:50:40+00:00,2025-09-01 22:50:40+00:00,2025-09-01 22:41:01+00:00,2025-09-01 22:54:33+00:00
3490884,3490884,1,0,0,2,3490884,3490885,2025-09-01 22:55:04+00:00,2025-09-01 22:55:04+00:00,2025-09-01 22:54:54+00:00,2025-09-01 22:58:29+00:00
3490888,3490888,1,0,0,2,3490888,3490889,2025-09-01 23:10:16+00:00,2025-09-01 23:10:16+00:00,2025-09-01 23:05:10+00:00,2025-09-01 23:08:53+00:00
3490894,3490894,1,0,0,2,3490894,3490895,2025-09-01 23:22:18+00:00,2025-09-01 23:22:18+00:00,2025-09-01 23:21:29+00:00,2025-09-01 23:24:28+00:00
3490900,3490900,1,0,0,2,3490900,3490901,2025-09-01 23:30:07+00:00,2025-09-01 23:30:07+00:00,2025-09-01 23:27:22+00:00,2025-09-01 23:27:25+00:00
3490906,3490908,3,0,0,5,3490906,3490910,2025-09-01 23:48:13+00:00,2025-09-01 23:51:49+00:00,2025-09-01 23:43:22+00:00,2025-09-01 23:48:50+00:00
3490911,3490911,1,0,0,2,3490911,3490912,2025-09-02 00:00:26+00:00,2025-09-02 00:00:26+00:00,2025-09-01 23:52:33+00:00,2025-09-02 00:03:28+00:00
3490913,3490913,1,0,0,2,3490913,3490914,2025-09-02 00:05:23+00:00,2025-09-02 00:05:23+00:00,2025-09-02 00:05:08+00:00,2025-09-02 00:10:36+00:00
3490918,3490918,1,0,0,2,3490918,3490919,2025-09-02 00:15:51+00:00,2025-09-02 00:15:51+00:00,2025-09-02 00:15:10+00:00,2025-09-02 00:18:59+00:00
3490920,3490920,1,0,0,2,3490920,3490921,2025-09-02 00:20:39+00:00,2025-09-02 00:20:39+00:00,2025-09-02 00:20:39+00:00,2025-09-02 00:22:25+00:00
3490925,3490926,2,0,0,3,3490925,3490927,2025-09-02 00:37:16+00:00,2025-09-02 00:37:59+00:00,2025-09-02 00:32:59+00:00,2025-09-02 00:36:39+00:00
3490930,3490930,1,0,0,2,3490930,3490931,2025-09-02 00:44:16+00:00,2025-09-02 00:44:16+00:00,2025-09-02 00:42:49+00:00,2025-09-02 00:44:05+00:00
3490936,3490936,1,0,0,2,3490936,3490937,2025-09-02 00:59:28+00:00,2025-09-02 00:59:28+00:00,2025-09-02 00:58:26+00:00,2025-09-02 01:00:08+00:00
3490942,3490942,1,0,0,2,3490942,3490943,2025-09-02 01:16:19+00:00,2025-09-02 01:16:19+00:00,2025-09-02 01:14:02+00:00,2025-09-02 01:14:10+00:00
3490946,3490946,1,0,0,2,3490946,3490947,2025-09-02 01:25:04+00:00,2025-09-02 01:25:04+00:00,2025-09-02 01:21:05+00:00,2025-09-02 01:22:08+00:00
3490951,3490953,3,0,0,4,3490951,3490954,2025-09-02 01:53:37+00:00,2025-09-02 01:54:47+00:00,2025-09-02 01:41:47+00:00,2025-09-02 01:47:55+00:00
3490982,3490984,3,0,0,5,3490982,3490986,2025-09-02 03:02:11+00:00,2025-09-02 03:06:40+00:00,2025-09-02 02:56:58+00:00,2025-09-02 03:05:12+00:00
3490991,3490992,2,0,0,3,3490991,3490993,2025-09-02 03:22:39+00:00,2025-09-02 03:22:40+00:00,2025-09-02 03:12:32+00:00,2025-09-02 03:21:26+00:00
3491008,3491008,1,0,0,2,3491008,3491009,2025-09-02 04:07:21+00:00,2025-09-02 04:07:21+00:00,2025-09-02 04:06:33+00:00,2025-09-02 04:07:59+00:00
3491018,3491018,1,0,0,2,3491018,3491019,2025-09-02 04:27:15+00:00,2025-09-02 04:27:15+00:00,2025-09-02 04:25:17+00:00,2025-09-02 04:28:03+00:00
3491026,3491026,1,0,0,2,3491026,3491027,2025-09-02 04:42:10+00:00,2025-09-02 04:42:10+00:00,2025-09-02 04:39:23+00:00,2025-09-02 04:45:03+00:00
3491028,3491028,1,0,0,2,3491028,3491029,2025-09-02 04:46:59+00:00,2025-09-02 04:46:59+00:00,2025-09-02 04:46:05+00:00,2025-09-02 04:52:19+00:00
3491033,3491033,1,0,0,2,3491033,3491034,2025-09-02 05:12:50+00:00,2025-09-02 05:12:50+00:00,2025-09-02 05:07:33+00:00,2025-09-02 05:09:01+00:00
3491046,3491046,1,0,0,2,3491046,3491047,2025-09-02 05:36:12+00:00,2025-09-02 05:36:12+00:00,2025-09-02 05:35:57+00:00,2025-09-02 05:36:07+00:00
3491054,3491055,2,0,0,3,3491054,3491056,2025-09-02 05:58:24+00:00,2025-09-02 06:00:40+00:00,2025-09-02 05:51:17+00:00,2025-09-02 05:55:43+00:00
3491060,3491060,1,0,0,2,3491060,3491061,2025-09-02 06:13:56+00:00,2025-09-02 06:13:56+00:00,2025-09-02 06:12:54+00:00,2025-09-02 06:15:27+00:00
3491065,3491066,2,0,0,2,3491065,3491066,2025-09-02 06:26:06+00:00,2025-09-02 06:26:34+00:00,2025-09-02 06:19:13+00:00,2025-09-02 06:26:00+00:00
3491070,3491070,1,0,0,2,3491070,3491071,2025-09-02 06:43:17+00:00,2025-09-02 06:43:17+00:00,2025-09-02 06:43:14+00:00,2025-09-02 06:46:58+00:00
3491074,3491074,1,0,0,2,3491074,3491075,2025-09-02 06:57:27+00:00,2025-09-02 06:57:27+00:00,2025-09-02 06:56:30+00:00,2025-09-02 06:58:04+00:00
3491078,3491078,1,0,0,2,3491078,3491079,2025-09-02 07:04:27+00:00,2025-09-02 07:04:27+00:00,2025-09-02 07:05:08+00:00,2025-09-02 07:05:32+00:00
3491083,3491083,1,0,0,2,3491083,3491084,2025-09-02 07:18:39+00:00,2025-09-02 07:18:39+00:00,2025-09-02 07:15:55+00:00,2025-09-02 07:16:52+00:00
3491085,3491085,1,0,0,2,3491085,3491086,2025-09-02 07:19:05+00:00,2025-09-02 07:19:05+00:00,2025-09-02 07:24:25+00:00,2025-09-02 07:24:51+00:00
3491089,3491089,1,0,0,2,3491089,3491090,2025-09-02 07:28:09+00:00,2025-09-02 07:28:09+00:00,2025-09-02 07:27:50+00:00,2025-09-02 07:27:54+00:00
3491104,3491104,1,0,0,2,3491104,3491105,2025-09-02 07:57:30+00:00,2025-09-02 07:57:30+00:00,2025-09-02 07:56:53+00:00,2025-09-02 07:59:28+00:00
3491120,3491121,2,0,0,3,3491120,3491122,2025-09-02 08:37:32+00:00,2025-09-02 08:39:48+00:00,2025-09-02 08:32:21+00:00,2025-09-02 08:37:43+00:00
3491129,3491129,1,0,0,2,3491129,3491130,2025-09-02 08:52:30+00:00,2025-09-02 08:52:30+00:00,2025-09-02 08:51:33+00:00,2025-09-02 08:54:04+00:00
3491131,3491132,2,0,0,3,3491131,3491133,2025-09-02 08:56:40+00:00,2025-09-02 08:57:04+00:00,2025-09-02 08:54:28+00:00,2025-09-02 08:56:37+00:00
3491136,3491136,1,0,0,2,3491136,3491137,2025-09-02 09:06:42+00:00,2025-09-02 09:06:42+00:00,2025-09-02 09:03:34+00:00,2025-09-02 09:04:30+00:00
3491143,3491143,1,0,0,2,3491143,3491144,2025-09-02 09:17:46+00:00,2025-09-02 09:17:46+00:00,2025-09-02 09:12:25+00:00,2025-09-02 09:17:46+00:00
3491145,3491145,1,0,0,2,3491145,3491146,2025-09-02 09:19:52+00:00,2025-09-02 09:19:52+00:00,2025-09-02 09:18:20+00:00,2025-09-02 09:20:15+00:00
3491157,3491157,1,0,0,2,3491157,3491158,2025-09-02 09:36:21+00:00,2025-09-02 09:36:21+00:00,2025-09-02 09:34:33+00:00,2025-09-02 09:39:07+00:00
3491159,3491160,2,0,0,3,3491159,3491161,2025-09-02 09:44:20+00:00,2025-09-02 09:44:35+00:00,2025-09-02 09:40:17+00:00,2025-09-02 09:42:22+00:00
3491177,3491177,1,0,0,2,3491177,3491178,2025-09-02 10:21:42+00:00,2025-09-02 10:21:42+00:00,2025-09-02 10:23:51+00:00,2025-09-02 10:25:37+00:00
3491179,3491179,1,0,0,2,3491179,3491180,2025-09-02 10:30:43+00:00,2025-09-02 10:30:43+00:00,2025-09-02 10:28:13+00:00,2025-09-02 10:31:31+00:00
3491186,3491186,1,0,0,2,3491186,3491187,2025-09-02 10:45:58+00:00,2025-09-02 10:45:58+00:00,2025-09-02 10:43:29+00:00,2025-09-02 10:46:13+00:00
3491194,3491194,1,0,0,2,3491194,3491195,2025-09-02 11:00:01+00:00,2025-09-02 11:00:01+00:00,2025-09-02 10:59:43+00:00,2025-09-02 11:00:32+00:00
3491199,3491199,1,0,0,2,3491199,3491200,2025-09-02 11:08:54+00:00,2025-09-02 11:08:54+00:00,2025-09-02 11:07:53+00:00,2025-09-02 11:12:37+00:00
3491201,3491201,1,0,0,2,3491201,3491202,2025-09-02 11:14:09+00:00,2025-09-02 11:14:09+00:00,2025-09-02 11:14:09+00:00,2025-09-02 11:16:49+00:00
3491203,3491203,1,0,0,2,3491203,3491204,2025-09-02 11:17:31+00:00,2025-09-02 11:17:31+00:00,2025-09-02 11:17:15+00:00,2025-09-02 11:18:21+00:00
3491206,3491209,4,0,0,5,3491206,3491210,2025-09-02 11:21:30+00:00,2025-09-02 11:25:40+00:00,2025-09-02 11:20:07+00:00,2025-09-02 11:22:29+00:00
3491227,3491227,1,0,0,2,3491227,3491228,2025-09-02 12:01:49+00:00,2025-09-02 12:01:49+00:00,2025-09-02 12:00:16+00:00,2025-09-02 12:03:19+00:00
3492792,3492792,1,1,1,1,3492792,3492792,2025-09-04 13:38:06+00:00,2025-09-04 13:38:06+00:00,2025-09-04 13:38:06+00:00,2025-09-04 13:38:06+00:00
3492845,3492845,1,0,0,2,3492845,3492846,2025-09-04 15:43:07+00:00,2025-09-04 15:43:07+00:00,2025-09-04 15:41:53+00:00,2025-09-04 15:46:04+00:00
3492878,3492880,3,0,0,5,3492878,3492882,2025-09-04 17:18:50+00:00,2025-09-04 17:21:28+00:00,2025-09-04 17:14:17+00:00,2025-09-04 17:18:48+00:00
3492885,3492885,1,0,0,2,3492885,3492886,2025-09-04 17:24:44+00:00,2025-09-04 17:24:44+00:00,2025-09-04 17:23:30+00:00,2025-09-04 17:26:15+00:00
3492894,3492894,1,0,0,2,3492894,3492895,2025-09-04 17:49:33+00:00,2025-09-04 17:49:33+00:00,2025-09-04 17:47:37+00:00,2025-09-04 17:49:46+00:00
3492904,3492904,1,0,0,2,3492904,3492905,2025-09-04 18:11:46+00:00,2025-09-04 18:11:46+00:00,2025-09-04 18:07:03+00:00,2025-09-04 18:11:35+00:00
3492906,3492907,2,0,0,3,3492906,3492908,2025-09-04 18:16:24+00:00,2025-09-04 18:16:57+00:00,2025-09-04 18:12:32+00:00,2025-09-04 18:14:13+00:00
3492909,3492909,1,0,0,2,3492909,3492910,2025-09-04 18:18:12+00:00,2025-09-04 18:18:12+00:00,2025-09-04 18:17:19+00:00,2025-09-04 18:22:45+00:00
3492917,3492917,1,0,0,2,3492917,3492918,2025-09-04 18:42:01+00:00,2025-09-04 18:42:01+00:00,2025-09-04 18:42:05+00:00,2025-09-04 18:43:46+00:00
3492920,3492920,1,0,0,2,3492920,3492921,2025-09-04 18:51:27+00:00,2025-09-04 18:51:27+00:00,2025-09-04 18:46:58+00:00,2025-09-04 18:51:46+00:00
3492928,3492931,4,0,0,5,3492928,3492932,2025-09-04 19:12:53+00:00,2025-09-04 19:21:12+00:00,2025-09-04 19:05:44+00:00,2025-09-04 19:18:16+00:00
3492952,3492952,1,0,0,2,3492952,3492953,2025-09-04 19:56:16+00:00,2025-09-04 19:56:16+00:00,2025-09-04 19:53:03+00:00,2025-09-04 19:55:04+00:00
3492959,3492959,1,0,0,2,3492959,3492960,2025-09-04 20:09:47+00:00,2025-09-04 20:09:47+00:00,2025-09-04 20:08:09+00:00,2025-09-04 20:09:00+00:00
3492961,3492961,1,0,0,2,3492961,3492962,2025-09-04 20:14:34+00:00,2025-09-04 20:14:34+00:00,2025-09-04 20:11:31+00:00,2025-09-04 20:12:40+00:00
3492964,3492964,1,0,0,2,3492964,3492965,2025-09-04 20:23:47+00:00,2025-09-04 20:23:47+00:00,2025-09-04 20:18:56+00:00,2025-09-04 20:20:03+00:00
3492967,3492971,5,0,0,7,3492967,3492973,2025-09-04 20:40:30+00:00,2025-09-04 20:49:12+00:00,2025-09-04 20:31:47+00:00,2025-09-04 20:47:39+00:00
3492975,3492975,1,0,0,2,3492975,3492976,2025-09-04 20:51:53+00:00,2025-09-04 20:51:53+00:00,2025-09-04 20:51:06+00:00,2025-09-04 20:51:45+00:00
3492977,3492977,1,0,0,2,3492977,3492978,2025-09-04 20:52:54+00:00,2025-09-04 20:52:54+00:00,2025-09-04 20:52:50+00:00,2025-09-04 20:53:54+00:00
3492981,3492981,1,0,0,2,3492981,3492982,2025-09-04 21:07:57+00:00,2025-09-04 21:07:57+00:00,2025-09-04 21:07:12+00:00,2025-09-04 21:18:09+00:00
3492987,3492987,1,0,0,2,3492987,3492988,2025-09-04 21:33:29+00:00,2025-09-04 21:33:29+00:00,2025-09-04 21:32:00+00:00,2025-09-04 21:33:39+00:00
3492992,3492993,2,0,0,3,3492992,3492994,2025-09-04 21:49:01+00:00,2025-09-04 21:52:02+00:00,2025-09-04 21:40:41+00:00,2025-09-04 21:47:53+00:00
3493000,3493000,1,0,0,2,3493000,3493001,2025-09-04 22:29:50+00:00,2025-09-04 22:29:50+00:00,2025-09-04 22:27:22+00:00,2025-09-04 22:28:02+00:00
3493002,3493004,3,0,0,4,3493002,3493005,2025-09-04 22:38:50+00:00,2025-09-04 22:43:12+00:00,2025-09-04 22:32:45+00:00,2025-09-04 22:37:44+00:00
3493006,3493006,1,0,0,2,3493006,3493007,2025-09-04 22:46:12+00:00,2025-09-04 22:46:12+00:00,2025-09-04 22:45:49+00:00,2025-09-04 22:51:12+00:00
3493008,3493008,1,0,0,2,3493008,3493009,2025-09-04 22:53:33+00:00,2025-09-04 22:53:33+00:00,2025-09-04 22:52:16+00:00,2025-09-04 22:54:04+00:00
3493010,3493010,1,0,0,2,3493010,3493011,2025-09-04 23:03:10+00:00,2025-09-04 23:03:10+00:00,2025-09-04 22:56:44+00:00,2025-09-04 23:03:53+00:00
3493022,3493022,1,0,0,2,3493022,3493023,2025-09-04 23:27:58+00:00,2025-09-04 23:27:58+00:00,2025-09-04 23:25:30+00:00,2025-09-04 23:27:30+00:00
3493025,3493032,8,0,0,10,3493025,3493034,2025-09-04 23:45:24+00:00,2025-09-05 00:20:23+00:00,2025-09-04 23:32:54+00:00,2025-09-04 23:58:36+00:00
3493116,3493116,1,0,0,2,3493116,3493117,2025-09-05 03:24:20+00:00,2025-09-05 03:24:20+00:00,2025-09-05 03:23:01+00:00,2025-09-05 03:24:18+00:00
3493121,3493121,1,0,0,3,3493121,3493123,2025-09-05 03:30:45+00:00,2025-09-05 03:30:45+00:00,2025-09-05 03:28:11+00:00,2025-09-05 03:30:43+00:00
3493128,3493128,1,0,0,2,3493128,3493129,2025-09-05 03:41:45+00:00,2025-09-05 03:41:45+00:00,2025-09-05 03:40:23+00:00,2025-09-05 03:42:47+00:00
3493133,3493133,1,0,0,2,3493133,3493134,2025-09-05 03:53:14+00:00,2025-09-05 03:53:14+00:00,2025-09-05 03:52:16+00:00,2025-09-05 03:53:38+00:00
3493137,3493137,1,0,0,2,3493137,3493138,2025-09-05 04:13:21+00:00,2025-09-05 04:13:21+00:00,2025-09-05 04:11:17+00:00,2025-09-05 04:13:25+00:00
3493147,3493147,1,0,0,2,3493147,3493148,2025-09-05 04:32:28+00:00,2025-09-05 04:32:28+00:00,2025-09-05 04:30:04+00:00,2025-09-05 04:32:13+00:00
3493149,3493149,1,0,0,2,3493149,3493150,2025-09-05 04:36:45+00:00,2025-09-05 04:36:45+00:00,2025-09-05 04:33:07+00:00,2025-09-05 04:36:10+00:00
3493153,3493153,1,0,0,2,3493153,3493154,2025-09-05 04:50:19+00:00,2025-09-05 04:50:19+00:00,2025-09-05 04:42:11+00:00,2025-09-05 04:47:37+00:00
3493164,3493166,3,0,0,5,3493164,3493168,2025-09-05 05:06:32+00:00,2025-09-05 05:07:35+00:00,2025-09-05 05:03:39+00:00,2025-09-05 05:07:38+00:00
3493174,3493174,1,0,0,2,3493174,3493175,2025-09-05 05:19:08+00:00,2025-09-05 05:19:08+00:00,2025-09-05 05:18:03+00:00,2025-09-05 05:18:35+00:00
3493182,3493182,1,0,0,2,3493182,3493183,2025-09-05 05:31:07+00:00,2025-09-05 05:31:07+00:00,2025-09-05 05:30:13+00:00,2025-09-05 05:32:33+00:00
3493185,3493185,1,0,0,2,3493185,3493186,2025-09-05 05:43:28+00:00,2025-09-05 05:43:28+00:00,2025-09-05 05:37:00+00:00,2025-09-05 05:38:22+00:00
3493188,3493188,1,0,0,2,3493188,3493189,2025-09-05 05:47:39+00:00,2025-09-05 05:47:39+00:00,2025-09-05 05:47:29+00:00,2025-09-05 05:48:49+00:00
3493200,3493200,1,0,0,2,3493200,3493201,2025-09-05 06:15:50+00:00,2025-09-05 06:15:50+00:00,2025-09-05 06:11:39+00:00,2025-09-05 06:17:38+00:00
3493205,3493205,1,0,0,2,3493205,3493206,2025-09-05 06:21:43+00:00,2025-09-05 06:21:43+00:00,2025-09-05 06:18:59+00:00,2025-09-05 06:24:56+00:00
